ICMP,Test_Date,Incubation_time,BioRep,TechRep,Bacteria,Additives,AUC Difference
22689,20210310,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,-0.118181697
2708,20210311,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,-0.260412145
5181,20201112,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,-0.079400827
5181,20201119,Day 3,2,2,P. aeruginosa,Autoclaved bacteria,0.108272156
5181,20201207,Day 3,3,2,P. aeruginosa,Autoclaved bacteria,0.020788366
5422,20210125,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,-0.051553087
5444,20210210,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,-0.098295392
5686,20210311,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,-0.191296027
9534,20210125,Day 3,1,2,P. aeruginosa,Autoclaved bacteria,-0.301488838
10230,20210125,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.114800732
11458,20210114,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.172114853
11458,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,-0.320597327
13875,20201112,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.049758815
13875,20201119,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,-0.029995074
13875,20201207,Day 3,3,3,P. aeruginosa,Autoclaved bacteria,0.002360383
13877,20210310,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.07481775
13903,20201112,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.04361029
13903,20201119,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,-0.054183332
13903,20201207,Day 3,3,3,P. aeruginosa,Autoclaved bacteria,-0.077216467
14000,20210114,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.005980935
14000,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,0.071885073
146,20201112,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.013675015
146,20201119,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,0.005965047
146,20201207,Day 3,3,3,P. aeruginosa,Autoclaved bacteria,0.1038651
15555,20210114,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.031148755
15555,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,-0.040742792
16322,20210125,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.039149276
16893,20210210,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.10252963
17529,20210311,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.053145873
18083,20210310,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.391806181
18208,20210114,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.014767657
18208,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,0.110151788
18209,20210310,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.181293737
18216,20210210,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.128760177
19129,20201112,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.043409467
19129,20201119,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,0.059869824
19129,20201207,Day 3,3,3,P. aeruginosa,Autoclaved bacteria,-0.089847792
19872,20210210,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.145909048
21054,20210114,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.071260674
21054,20210118,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,-0.024642833
21487,20210210,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.104320795
21494,20210310,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.196992973
21497,20210311,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.132993045
21498,20210311,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.187039718
21592,20210125,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.033402203
22689,20210310,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.025450025
2708,20210311,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.22464165
5181,20201112,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.05095697
5181,20201119,Day 3,2,3,P. aeruginosa,Autoclaved bacteria,0.138819539
5181,20201207,Day 3,3,3,P. aeruginosa,Autoclaved bacteria,-0.024796959
5422,20210125,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.046129659
5444,20210210,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.167849299
5686,20210311,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,0.001548059
9534,20210125,Day 3,1,3,P. aeruginosa,Autoclaved bacteria,-0.001532986
10230,20210125,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.094853366
11458,20210114,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.001960701
11458,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.098795936
13875,20201112,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.105029122
13875,20201119,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.109214217
13875,20201207,Day 3,3,4,P. aeruginosa,Autoclaved bacteria,-0.035076926
13877,20210310,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.032070817
13903,20201112,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.147413213
13903,20201119,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.064600539
13903,20201207,Day 3,3,4,P. aeruginosa,Autoclaved bacteria,0.040329191
14000,20210114,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.015165209
14000,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,0.206225708
146,20201112,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.130455388
146,20201119,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.037608232
146,20201207,Day 3,3,4,P. aeruginosa,Autoclaved bacteria,0.075327583
15555,20210114,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.037469315
15555,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.228025283
16322,20210125,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.146153082
16893,20210210,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.253599604
17529,20210311,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.034034991
18083,20210310,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.29706122
18208,20210114,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.010052218
18208,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.104821422
18209,20210310,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.410677689
18216,20210210,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.022370914
19129,20201112,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.11392133
19129,20201119,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.135188432
19129,20201207,Day 3,3,4,P. aeruginosa,Autoclaved bacteria,-0.33801928
19872,20210210,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.247081446
21054,20210114,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.094611089
21054,20210118,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,-0.001445722
21487,20210210,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.202578759
21494,20210310,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.108008558
21497,20210311,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.070508588
21498,20210311,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.282361429
21592,20210125,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.147250244
22689,20210310,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.153713134
2708,20210311,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.498840504
5181,20201112,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.055391989
5181,20201119,Day 3,2,4,P. aeruginosa,Autoclaved bacteria,0.001771084
5181,20201207,Day 3,3,4,P. aeruginosa,Autoclaved bacteria,0.040222135
5422,20210125,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.132336376
5444,20210210,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.060137698
5686,20210311,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,-0.014060076
9534,20210125,Day 3,1,4,P. aeruginosa,Autoclaved bacteria,0.013196557
10230,20210127,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.137197459
11458,20210118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.292460679
13875,20201118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.228563042
13875,20201123,Day 7,2,1,P. aeruginosa,0.1ng/mL LPS,-0.110557901
13875,20201215,Day 7,3,1,P. aeruginosa,0.1ng/mL LPS,0.037865068
13877,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.202012656
13903,20201118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.335906285
13903,20201123,Day 7,2,1,P. aeruginosa,0.1ng/mL LPS,-0.029365723
13903,20201215,Day 7,3,1,P. aeruginosa,0.1ng/mL LPS,-0.201987068
14000,20210118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.084769398
146,20201118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.204139178
146,20201123,Day 7,2,1,P. aeruginosa,0.1ng/mL LPS,-0.104652876
146,20201215,Day 7,3,1,P. aeruginosa,0.1ng/mL LPS,-0.464857777
15555,20210118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.212421042
16322,20210127,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.032717984
16893,20210210,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.032660974
17529,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.072263961
18083,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.292912105
18208,20210118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.336335854
18209,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.150932789
18216,20210210,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.023598947
19129,20201118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.790531401
19129,20201123,Day 7,2,1,P. aeruginosa,0.1ng/mL LPS,-0.13904004
19129,20201215,Day 7,3,1,P. aeruginosa,0.1ng/mL LPS,-0.137383556
19872,20210210,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.027196731
21054,20210118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.074859872
21487,20210210,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.028155649
21494,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.038601531
21497,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.069190202
21498,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.108244377
21592,20210127,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.091852282
22689,20210310,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.024982288
2708,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.913813852
5181,20201118,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.056232416
5181,20201123,Day 7,2,1,P. aeruginosa,0.1ng/mL LPS,0.042694646
5181,20201215,Day 7,3,1,P. aeruginosa,0.1ng/mL LPS,-0.106713626
5422,20210127,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.065656759
5444,20210210,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,0.220609563
5686,20210315,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.055681182
9534,20210127,Day 7,1,1,P. aeruginosa,0.1ng/mL LPS,-0.36620188
10230,20210127,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.060369531
11458,20210118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.206810215
13875,20201118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.170542855
13875,20201123,Day 7,2,2,P. aeruginosa,0.1ng/mL LPS,-0.009162671
13875,20201215,Day 7,3,2,P. aeruginosa,0.1ng/mL LPS,-0.190636975
13877,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.2893376
13903,20201118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.216562595
13903,20201123,Day 7,2,2,P. aeruginosa,0.1ng/mL LPS,-0.001895357
13903,20201215,Day 7,3,2,P. aeruginosa,0.1ng/mL LPS,-0.144488701
14000,20210118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.033815805
146,20201118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.676390888
146,20201123,Day 7,2,2,P. aeruginosa,0.1ng/mL LPS,0.213945737
146,20201215,Day 7,3,2,P. aeruginosa,0.1ng/mL LPS,-0.174239699
15555,20210118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.477121255
16322,20210127,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.09459148
16893,20210210,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0.078268999
17529,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.006600961
18083,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0.343153202
18208,20210118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.01128101
18209,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.036814806
18216,20210210,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0.20385745
19129,20201118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0.148425646
19129,20201123,Day 7,2,2,P. aeruginosa,0.1ng/mL LPS,-0.104834686
19129,20201215,Day 7,3,2,P. aeruginosa,0.1ng/mL LPS,0.087150176
19872,20210210,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.092594801
21054,20210118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.003538563
21487,20210210,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.112013816
21494,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.099620512
21497,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.251609554
21498,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0.127764122
21592,20210127,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.023689053
22689,20210310,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.139619731
2708,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.176091259
5181,20201118,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.23820667
5181,20201123,Day 7,2,2,P. aeruginosa,0.1ng/mL LPS,-0.111213459
5181,20201215,Day 7,3,2,P. aeruginosa,0.1ng/mL LPS,-0.132856959
5422,20210127,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0.022200462
5444,20210210,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.102971754
5686,20210315,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,0.052790753
9534,20210127,Day 7,1,2,P. aeruginosa,0.1ng/mL LPS,-0.304436562
10230,20210127,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.059089482
11458,20210118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.230121998
13875,20201118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.223872926
13875,20201123,Day 7,2,3,P. aeruginosa,0.1ng/mL LPS,0.049598515
13875,20201215,Day 7,3,3,P. aeruginosa,0.1ng/mL LPS,-0.233696221
13877,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.147093349
13903,20201118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.116105464
13903,20201123,Day 7,2,3,P. aeruginosa,0.1ng/mL LPS,-0.016867925
13903,20201215,Day 7,3,3,P. aeruginosa,0.1ng/mL LPS,-0.235540428
14000,20210118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.094656062
146,20201118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,1.648873361
146,20201123,Day 7,2,3,P. aeruginosa,0.1ng/mL LPS,-0.109659914
146,20201215,Day 7,3,3,P. aeruginosa,0.1ng/mL LPS,-0.278720899
15555,20210118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.269861087
16322,20210127,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.123623765
16893,20210210,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.266038771
17529,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.004664469
18083,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.748188027
18208,20210118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.098932814
18209,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.212458233
18216,20210210,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.069156222
19129,20201118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.484059014
19129,20201123,Day 7,2,3,P. aeruginosa,0.1ng/mL LPS,-0.035210295
19129,20201215,Day 7,3,3,P. aeruginosa,0.1ng/mL LPS,0.044203662
19872,20210210,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.061755562
21054,20210118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.109932039
21487,20210210,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.101051957
21494,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.007519847
21497,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.012574373
21498,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.193136538
21592,20210127,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.158342433
22689,20210310,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.032997426
2708,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.176091259
5181,20201118,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.157107393
5181,20201123,Day 7,2,3,P. aeruginosa,0.1ng/mL LPS,-0.023795446
5181,20201215,Day 7,3,3,P. aeruginosa,0.1ng/mL LPS,-0.087492718
5422,20210127,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.072442106
5444,20210210,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.226091415
5686,20210315,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,-0.13667714
9534,20210127,Day 7,1,3,P. aeruginosa,0.1ng/mL LPS,0.094788271
10230,20210127,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.094786319
11458,20210118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.138154358
13875,20201118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.146224915
13875,20201123,Day 7,2,4,P. aeruginosa,0.1ng/mL LPS,-0.053989431
13875,20201215,Day 7,3,4,P. aeruginosa,0.1ng/mL LPS,-0.165785483
13877,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.231729712
13903,20201118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.162193689
13903,20201123,Day 7,2,4,P. aeruginosa,0.1ng/mL LPS,0.018254006
13903,20201215,Day 7,3,4,P. aeruginosa,0.1ng/mL LPS,-0.146716644
14000,20210118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.077261406
146,20201118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,1.358012587
146,20201123,Day 7,2,4,P. aeruginosa,0.1ng/mL LPS,-0.262948882
146,20201215,Day 7,3,4,P. aeruginosa,0.1ng/mL LPS,-0.090171838
15555,20210118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.370665924
16322,20210127,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.085899766
16893,20210210,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.221804009
17529,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.018520015
18083,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.269772302
18208,20210118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.053684859
18209,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.006602354
18216,20210210,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.0125911
19129,20201118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.531245017
19129,20201123,Day 7,2,4,P. aeruginosa,0.1ng/mL LPS,0.088405363
19129,20201215,Day 7,3,4,P. aeruginosa,0.1ng/mL LPS,-0.269772302
19872,20210210,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.002001873
21054,20210118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.045186748
21487,20210210,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.054075286
21494,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.031059352
21497,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.266907672
21498,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.292219869
21592,20210127,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.071146481
22689,20210310,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.130807926
2708,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-0.269772302
5181,20201118,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,-1.152455896
5181,20201123,Day 7,2,4,P. aeruginosa,0.1ng/mL LPS,-0.123096831
5181,20201215,Day 7,3,4,P. aeruginosa,0.1ng/mL LPS,-0.31163938
5422,20210127,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.070999027
5444,20210210,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.066391175
5686,20210315,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.169357876
9534,20210127,Day 7,1,4,P. aeruginosa,0.1ng/mL LPS,0.07959337
10230,20210127,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.025437139
11458,20210118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.121502117
13875,20201118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.046822532
13875,20201123,Day 7,2,1,P. aeruginosa,100ng/mL LPS,-0.117368549
13875,20201215,Day 7,3,1,P. aeruginosa,100ng/mL LPS,0.230112449
13877,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.175926348
13903,20201118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.213803681
13903,20201123,Day 7,2,1,P. aeruginosa,100ng/mL LPS,-0.059328947
13903,20201215,Day 7,3,1,P. aeruginosa,100ng/mL LPS,-0.276547288
14000,20210118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.050483878
146,20201118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.032962803
146,20201123,Day 7,2,1,P. aeruginosa,100ng/mL LPS,0.100678528
146,20201215,Day 7,3,1,P. aeruginosa,100ng/mL LPS,-0.176236338
15555,20210118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,1.679982777
16322,20210127,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.04102735
16893,20210210,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.008131159
17529,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.070593656
18083,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0
18208,20210118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.124053685
18209,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.197505038
18216,20210210,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.236135176
19129,20201118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.185085845
19129,20201123,Day 7,2,1,P. aeruginosa,100ng/mL LPS,-0.08036346
19129,20201215,Day 7,3,1,P. aeruginosa,100ng/mL LPS,0.020684599
19872,20210210,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.029661075
21054,20210118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.027311474
21487,20210210,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.084325153
21494,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.085838287
21497,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.039066126
21498,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.271945456
21592,20210127,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.133823176
22689,20210310,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.020242397
2708,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.857332496
5181,20201118,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.053090783
5181,20201123,Day 7,2,1,P. aeruginosa,100ng/mL LPS,0.072908111
5181,20201215,Day 7,3,1,P. aeruginosa,100ng/mL LPS,-0.004937517
5422,20210127,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.016909975
5444,20210210,Day 7,1,1,P. aeruginosa,100ng/mL LPS,0.0455396
5686,20210315,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.611683237
9534,20210127,Day 7,1,1,P. aeruginosa,100ng/mL LPS,-0.259038163
10230,20210127,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.117032517
11458,20210118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.061464516
13875,20201118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.044320245
13875,20201123,Day 7,2,2,P. aeruginosa,100ng/mL LPS,-0.008073303
13875,20201215,Day 7,3,2,P. aeruginosa,100ng/mL LPS,0.025746892
13877,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.064729823
13903,20201118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.005338361
13903,20201123,Day 7,2,2,P. aeruginosa,100ng/mL LPS,0.02928536
13903,20201215,Day 7,3,2,P. aeruginosa,100ng/mL LPS,-0.040548542
14000,20210118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.008752943
146,20201118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.692404289
146,20201123,Day 7,2,2,P. aeruginosa,100ng/mL LPS,0.413438993
146,20201215,Day 7,3,2,P. aeruginosa,100ng/mL LPS,-0.163283179
15555,20210118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.388180171
16322,20210127,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.059704988
16893,20210210,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.002731012
17529,20210315,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.013050407
18083,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LPS,0.343153202
18208,20210118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.056202515
18209,20210310,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.449686531
18216,20210210,Day 7,1,2,P. aeruginosa,100ng/mL LPS,0.23078963
19129,20201118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,0.696153964
19129,20201123,Day 7,2,2,P. aeruginosa,100ng/mL LPS,0.053593365
19129,20201215,Day 7,3,2,P. aeruginosa,100ng/mL LPS,0.388180171
19872,20210210,Day 7,1,2,P. aeruginosa,100ng/mL LPS,-0.055759872
21054,20210118,Day 7,1,2,P. aeruginosa,100ng/mL LPS,0.01521931
